Date,net_strategy_return,symbol,fold,strategy
2020-08-19,0.0011288250085401,AAPL,2020-01-01,sized_balanced
2020-08-20,0.016335392518444222,AAPL,2020-01-01,sized_balanced
2020-08-21,0.02499921103780875,AAPL,2020-01-01,sized_balanced
2020-08-24,0.008791973316662049,AAPL,2020-01-01,sized_balanced
2020-08-25,-0.0082376014773574,AAPL,2020-01-01,sized_balanced
2020-08-26,0.0135075883010199,AAPL,2020-01-01,sized_balanced
2020-08-27,-0.0121514991774731,AAPL,2020-01-01,sized_balanced
2020-08-28,-0.00121588224947415,AAPL,2020-01-01,sized_balanced
2020-08-31,0.02488733169428245,AAPL,2020-01-01,sized_balanced
2020-09-01,0.01940490422275695,AAPL,2020-01-01,sized_balanced
2020-09-02,-0.015702095339856448,AAPL,2020-01-01,sized_balanced
2020-09-03,-0.0625857585394983,AAPL,2020-01-01,sized_balanced
2020-09-04,0.00037110263579402496,AAPL,2020-01-01,sized_balanced
2020-09-08,-0.0699161378594385,AAPL,2020-01-01,sized_balanced
2020-09-09,0.01943081546950335,AAPL,2020-01-01,sized_balanced
2020-09-10,-0.0084226223139114,AAPL,2020-01-01,sized_balanced
2020-09-11,-0.0068580250810734,AAPL,2020-01-01,sized_balanced
2020-09-14,0.0290588554241385,AAPL,2020-01-01,sized_balanced
2020-09-15,-0.00025,AAPL,2020-01-01,sized_balanced
2020-09-16,-0.015104039455276,AAPL,2020-01-01,sized_balanced
2020-09-17,-0.00439811691855915,AAPL,2020-01-01,sized_balanced
2020-09-18,-0.0327339507981022,AAPL,2020-01-01,sized_balanced
2020-09-21,0.0,AAPL,2020-01-01,sized_balanced
2020-09-22,-0.000375,AAPL,2020-01-01,sized_balanced
2020-09-23,-0.03251360571588278,AAPL,2020-01-01,sized_balanced
2020-09-24,0.0,AAPL,2020-01-01,sized_balanced
2020-09-25,-0.00025,AAPL,2020-01-01,sized_balanced
2020-09-28,0.01154433051125835,AAPL,2020-01-01,sized_balanced
2020-09-29,-0.0078467227550336,AAPL,2020-01-01,sized_balanced
2020-09-30,0.00735656517757005,AAPL,2020-01-01,sized_balanced
2020-10-01,0.0061950188993626755,AAPL,2020-01-01,sized_balanced
2020-10-02,-0.0328127820071893,AAPL,2020-01-01,sized_balanced
2020-10-05,0.0300764395205048,AAPL,2020-01-01,sized_balanced
2020-10-06,-0.0146691078380032,AAPL,2020-01-01,sized_balanced
2020-10-07,0.00420618260612295,AAPL,2020-01-01,sized_balanced
2020-10-08,-0.00036412972014474997,AAPL,2020-01-01,sized_balanced
2020-10-09,-0.0005,AAPL,2020-01-01,sized_balanced
2020-10-12,0.0613346588906364,AAPL,2020-01-01,sized_balanced
2020-10-13,-0.01344282606481355,AAPL,2020-01-01,sized_balanced
2020-10-14,0.00024644680328935,AAPL,2020-01-01,sized_balanced
2020-10-15,-0.0011171229870700502,AAPL,2020-01-01,sized_balanced
2020-10-16,-0.00025,AAPL,2020-01-01,sized_balanced
2020-10-19,-0.013187005560523801,AAPL,2020-01-01,sized_balanced
2020-10-20,0.0129808316266694,AAPL,2020-01-01,sized_balanced
2020-10-21,-0.0040959587109522,AAPL,2020-01-01,sized_balanced
2020-10-22,-0.007347045638295575,AAPL,2020-01-01,sized_balanced
2020-10-23,-0.00332637070653345,AAPL,2020-01-01,sized_balanced
2020-10-26,-0.0002881707465272091,AAPL,2020-01-01,sized_balanced
2020-10-27,0.003220641190854,AAPL,2020-01-01,sized_balanced
2020-10-28,-0.0,AAPL,2020-01-01,sized_balanced
2020-10-29,0.0,AAPL,2020-01-01,sized_balanced
2020-10-30,-0.0,AAPL,2020-01-01,sized_balanced
2020-11-02,-0.00025,AAPL,2020-01-01,sized_balanced
2020-11-03,0.0073683850419615,AAPL,2020-01-01,sized_balanced
2020-11-04,-0.000125,AAPL,2020-01-01,sized_balanced
2020-11-05,0.008594637815887774,AAPL,2020-01-01,sized_balanced
2020-11-06,-0.00081845057818165,AAPL,2020-01-01,sized_balanced
2020-11-09,-0.000375,AAPL,2020-01-01,sized_balanced
2020-11-10,-0.0025100312408569752,AAPL,2020-01-01,sized_balanced
2020-11-11,0.007475283942439425,AAPL,2020-01-01,sized_balanced
2020-11-12,-0.000836566415828875,AAPL,2020-01-01,sized_balanced
2020-11-13,0.00031466370858465,AAPL,2020-01-01,sized_balanced
2020-11-16,0.00638688328271875,AAPL,2020-01-01,sized_balanced
2020-11-17,-0.0078430655337269,AAPL,2020-01-01,sized_balanced
2020-11-18,-0.0057283812260854,AAPL,2020-01-01,sized_balanced
2020-11-19,0.00245253393515865,AAPL,2020-01-01,sized_balanced
2020-11-20,-0.008263522746395925,AAPL,2020-01-01,sized_balanced
2020-11-23,-0.023020406509505174,AAPL,2020-01-01,sized_balanced
2020-11-24,0.0,AAPL,2020-01-01,sized_balanced
2020-11-25,-0.000375,AAPL,2020-01-01,sized_balanced
2020-11-27,0.003235884447055275,AAPL,2020-01-01,sized_balanced
2020-11-30,-0.00025,AAPL,2020-01-01,sized_balanced
2020-12-01,0.0150558970691223,AAPL,2020-01-01,sized_balanced
2020-12-02,0.00207185866000465,AAPL,2020-01-01,sized_balanced
2020-12-03,-0.0016380038887978,AAPL,2020-01-01,sized_balanced
2020-12-04,-0.000125,AAPL,2020-01-01,sized_balanced
2020-12-07,0.0026738407536817,AAPL,2020-01-01,sized_balanced
2020-12-08,0.0050779240271638,AAPL,2020-01-01,sized_balanced
2020-12-09,-0.0211252650119424,AAPL,2020-01-01,sized_balanced
2020-12-10,0.0117925128523472,AAPL,2020-01-01,sized_balanced
2020-12-11,-0.0051930494703908,AAPL,2020-01-01,sized_balanced
2020-12-14,-0.0052851135584929005,AAPL,2020-01-01,sized_balanced
2020-12-15,0.036407143516800425,AAPL,2020-01-01,sized_balanced
2020-12-16,-0.000261901396093375,AAPL,2020-01-01,sized_balanced
2020-12-17,-0.0005,AAPL,2020-01-01,sized_balanced
2020-12-18,-0.0163527412314521,AAPL,2020-01-01,sized_balanced
2020-12-21,0.002829806514424925,AAPL,2020-01-01,sized_balanced
2020-12-22,0.02105014934689335,AAPL,2020-01-01,sized_balanced
2020-12-23,-0.005375531411633525,AAPL,2020-01-01,sized_balanced
2020-12-24,0.0075579134266235,AAPL,2020-01-01,sized_balanced
2020-12-28,0.026355677573667677,AAPL,2020-01-01,sized_balanced
2020-12-29,-0.010053464839659151,AAPL,2020-01-01,sized_balanced
2020-12-30,-0.0065470699250258745,AAPL,2020-01-01,sized_balanced
2020-12-31,-0.00386628737943325,AAPL,2020-01-01,sized_balanced
2020-01-02,0.0,AAPL,2020-01-01,sized_aggressive
2020-01-03,-0.0097692756129717,AAPL,2020-01-01,sized_aggressive
2020-01-06,0.0079364502423522,AAPL,2020-01-01,sized_aggressive
2020-01-07,-0.0048388570575468,AAPL,2020-01-01,sized_aggressive
2020-01-08,0.011843549172933626,AAPL,2020-01-01,sized_aggressive
2020-01-09,0.0208934534245769,AAPL,2020-01-01,sized_aggressive
2020-01-10,0.0015686255080168002,AAPL,2020-01-01,sized_aggressive
2020-01-13,0.0211394612213865,AAPL,2020-01-01,sized_aggressive
2020-01-14,-0.0135955943870419,AAPL,2020-01-01,sized_aggressive
2020-01-15,-0.0045445505638993,AAPL,2020-01-01,sized_aggressive
2020-01-16,0.0059743619100743,AAPL,2020-01-01,sized_aggressive
2020-01-17,0.0110100480058053,AAPL,2020-01-01,sized_aggressive
2020-01-21,-0.0068000369339526,AAPL,2020-01-01,sized_aggressive
2020-01-22,0.0035632602635525,AAPL,2020-01-01,sized_aggressive
2020-01-23,0.0048042572239136,AAPL,2020-01-01,sized_aggressive
2020-01-24,-0.0028861930373302,AAPL,2020-01-01,sized_aggressive
2020-01-27,-0.0298463222385908,AAPL,2020-01-01,sized_aggressive
2020-01-28,0.0276468474606824,AAPL,2020-01-01,sized_aggressive
2020-01-29,0.010233039971135149,AAPL,2020-01-01,sized_aggressive
2020-01-30,-0.001087671465683025,AAPL,2020-01-01,sized_aggressive
2020-01-31,-0.03413859183319272,AAPL,2020-01-01,sized_aggressive
2020-02-03,-0.0027504257383597,AAPL,2020-01-01,sized_aggressive
2020-02-04,0.0319807442313552,AAPL,2020-01-01,sized_aggressive
2020-02-05,-0.00025,AAPL,2020-01-01,sized_aggressive
2020-02-06,0.0056894414008928995,AAPL,2020-01-01,sized_aggressive
2020-02-07,-0.01038949206967355,AAPL,2020-01-01,sized_aggressive
2020-02-10,0.0047385392206053,AAPL,2020-01-01,sized_aggressive
2020-02-11,-0.0060518454027473,AAPL,2020-01-01,sized_aggressive
2020-02-12,0.0234702982116788,AAPL,2020-01-01,sized_aggressive
2020-02-13,-0.007146590837111,AAPL,2020-01-01,sized_aggressive
2020-02-14,0.0002461929473536,AAPL,2020-01-01,sized_aggressive
2020-02-18,-0.0187302848806055,AAPL,2020-01-01,sized_aggressive
2020-02-19,0.0069393690462522,AAPL,2020-01-01,sized_aggressive
2020-02-20,-0.0104366466795773,AAPL,2020-01-01,sized_aggressive
2020-02-21,-0.0172963518697997,AAPL,2020-01-01,sized_aggressive
2020-02-24,-0.02458273040301015,AAPL,2020-01-01,sized_aggressive
2020-02-25,-0.0344592696597348,AAPL,2020-01-01,sized_aggressive
2020-02-26,0.0157390867033607,AAPL,2020-01-01,sized_aggressive
2020-02-27,-0.0677276262032882,AAPL,2020-01-01,sized_aggressive
2020-02-28,-0.000563714593523675,AAPL,2020-01-01,sized_aggressive
2020-03-02,0.0885180353019442,AAPL,2020-01-01,sized_aggressive
2020-03-03,-0.0005,AAPL,2020-01-01,sized_aggressive
2020-03-04,0.0453407475593979,AAPL,2020-01-01,sized_aggressive
2020-03-05,-0.0332244994539389,AAPL,2020-01-01,sized_aggressive
2020-03-06,-0.0068097167155752505,AAPL,2020-01-01,sized_aggressive
2020-03-09,-0.0617963206499325,AAPL,2020-01-01,sized_aggressive
2020-03-10,0.051784472522983724,AAPL,2020-01-01,sized_aggressive
2020-03-11,-0.000375,AAPL,2020-01-01,sized_aggressive
2020-03-12,-0.0779832224721714,AAPL,2020-01-01,sized_aggressive
2020-03-13,0.08449309070475435,AAPL,2020-01-01,sized_aggressive
2020-03-16,-0.000375,AAPL,2020-01-01,sized_aggressive
2020-03-17,0.032148367344502826,AAPL,2020-01-01,sized_aggressive
2020-03-18,-0.012642296757164601,AAPL,2020-01-01,sized_aggressive
2020-03-19,-0.007941505892482,AAPL,2020-01-01,sized_aggressive
2020-03-20,-0.03292011799750615,AAPL,2020-01-01,sized_aggressive
2020-03-23,-0.0162297755747339,AAPL,2020-01-01,sized_aggressive
2020-03-24,0.095105733134698,AAPL,2020-01-01,sized_aggressive
2020-03-25,-0.0005,AAPL,2020-01-01,sized_aggressive
2020-03-26,0.0512850495791465,AAPL,2020-01-01,sized_aggressive
2020-03-27,-0.0425333382916267,AAPL,2020-01-01,sized_aggressive
2020-03-30,0.0139441100789362,AAPL,2020-01-01,sized_aggressive
2020-03-31,-0.001657307386965125,AAPL,2020-01-01,sized_aggressive
2020-04-01,-0.0272758826102034,AAPL,2020-01-01,sized_aggressive
2020-04-02,0.0,AAPL,2020-01-01,sized_aggressive
2020-04-03,-0.00025,AAPL,2020-01-01,sized_aggressive
2020-04-06,0.0418200642727331,AAPL,2020-01-01,sized_aggressive
2020-04-07,-0.00607494502474755,AAPL,2020-01-01,sized_aggressive
2020-04-08,0.0252726566205789,AAPL,2020-01-01,sized_aggressive
2020-04-09,0.0071899769089803,AAPL,2020-01-01,sized_aggressive
2020-04-13,0.0194375896414577,AAPL,2020-01-01,sized_aggressive
2020-04-14,0.0492692818409022,AAPL,2020-01-01,sized_aggressive
2020-04-15,-0.0091694567778676,AAPL,2020-01-01,sized_aggressive
2020-04-16,0.007914736194524,AAPL,2020-01-01,sized_aggressive
2020-04-17,-0.0136617333926752,AAPL,2020-01-01,sized_aggressive
2020-04-20,-0.0209750458272711,AAPL,2020-01-01,sized_aggressive
2020-04-21,-0.0315229025876327,AAPL,2020-01-01,sized_aggressive
2020-04-22,0.021172210921717602,AAPL,2020-01-01,sized_aggressive
2020-04-23,-0.0020664607281601,AAPL,2020-01-01,sized_aggressive
2020-04-24,0.021220236279892675,AAPL,2020-01-01,sized_aggressive
2020-04-27,0.00010347900834525002,AAPL,2020-01-01,sized_aggressive
2020-04-28,-0.0165921176974966,AAPL,2020-01-01,sized_aggressive
2020-04-29,0.01603361311699735,AAPL,2020-01-01,sized_aggressive
2020-04-30,0.01553251440604645,AAPL,2020-01-01,sized_aggressive
2020-05-01,-0.0162303820843017,AAPL,2020-01-01,sized_aggressive
2020-05-04,0.014049264773159,AAPL,2020-01-01,sized_aggressive
2020-05-05,0.0148978375433085,AAPL,2020-01-01,sized_aggressive
2020-05-06,0.0102639013530413,AAPL,2020-01-01,sized_aggressive
2020-05-07,0.0101668801447676,AAPL,2020-01-01,sized_aggressive
2020-05-08,0.0175172797117231,AAPL,2020-01-01,sized_aggressive
2020-05-11,0.0156130968274755,AAPL,2020-01-01,sized_aggressive
2020-05-12,-0.0117444332136695,AAPL,2020-01-01,sized_aggressive
2020-05-13,-0.00607353829438605,AAPL,2020-01-01,sized_aggressive
2020-05-14,0.0028120797135865504,AAPL,2020-01-01,sized_aggressive
2020-05-15,-0.0059292145430471,AAPL,2020-01-01,sized_aggressive
2020-05-18,0.0230375615101143,AAPL,2020-01-01,sized_aggressive
2020-05-19,-0.00314758836740975,AAPL,2020-01-01,sized_aggressive
2020-05-20,0.0192613929924033,AAPL,2020-01-01,sized_aggressive
2020-05-21,-0.0074832703837816,AAPL,2020-01-01,sized_aggressive
2020-05-22,0.0064177530235389,AAPL,2020-01-01,sized_aggressive
2020-05-26,-0.0067967292500281,AAPL,2020-01-01,sized_aggressive
2020-05-27,0.0042225482100405,AAPL,2020-01-01,sized_aggressive
2020-05-28,0.00020487081780332496,AAPL,2020-01-01,sized_aggressive
2020-05-29,-0.0009742211683652,AAPL,2020-01-01,sized_aggressive
2020-06-01,0.0122229950771002,AAPL,2020-01-01,sized_aggressive
2020-06-02,0.0046187951242309,AAPL,2020-01-01,sized_aggressive
2020-06-03,0.0054898587219615,AAPL,2020-01-01,sized_aggressive
2020-06-04,-0.0087748653818255,AAPL,2020-01-01,sized_aggressive
2020-06-05,0.021062455606548226,AAPL,2020-01-01,sized_aggressive
2020-06-08,0.0042963519306484,AAPL,2020-01-01,sized_aggressive
2020-06-09,0.0309645598760766,AAPL,2020-01-01,sized_aggressive
2020-06-10,0.018926583292081973,AAPL,2020-01-01,sized_aggressive
2020-06-11,-0.0497011507009574,AAPL,2020-01-01,sized_aggressive
2020-06-12,-0.0005,AAPL,2020-01-01,sized_aggressive
2020-06-15,0.0122911741668061,AAPL,2020-01-01,sized_aggressive
2020-06-16,0.0261573603467421,AAPL,2020-01-01,sized_aggressive
2020-06-17,-0.0013926823996368,AAPL,2020-01-01,sized_aggressive
2020-06-18,0.00014804320302569998,AAPL,2020-01-01,sized_aggressive
2020-06-19,-0.00286558816332695,AAPL,2020-01-01,sized_aggressive
2020-06-22,0.012663771686526,AAPL,2020-01-01,sized_aggressive
2020-06-23,0.0211199077688803,AAPL,2020-01-01,sized_aggressive
2020-06-24,-0.017809517491651,AAPL,2020-01-01,sized_aggressive
2020-06-25,0.0131882561920232,AAPL,2020-01-01,sized_aggressive
2020-06-26,-0.031457511340243896,AAPL,2020-01-01,sized_aggressive
2020-06-29,0.0112675947097152,AAPL,2020-01-01,sized_aggressive
2020-06-30,0.0062343196142599505,AAPL,2020-01-01,sized_aggressive
2020-07-01,-0.001544828093669375,AAPL,2020-01-01,sized_aggressive
2020-07-02,0.0,AAPL,2020-01-01,sized_aggressive
2020-07-06,0.0263986351802493,AAPL,2020-01-01,sized_aggressive
2020-07-07,-0.0032326562351174,AAPL,2020-01-01,sized_aggressive
2020-07-08,0.017267205571526775,AAPL,2020-01-01,sized_aggressive
2020-07-09,0.0030935405110545247,AAPL,2020-01-01,sized_aggressive
2020-07-10,0.0017476072902238,AAPL,2020-01-01,sized_aggressive
2020-07-13,-0.0046240912234332,AAPL,2020-01-01,sized_aggressive
2020-07-14,0.0164132188843811,AAPL,2020-01-01,sized_aggressive
2020-07-15,0.0068536796289719,AAPL,2020-01-01,sized_aggressive
2020-07-16,-0.0123813239989602,AAPL,2020-01-01,sized_aggressive
2020-07-17,-0.0020222182787969,AAPL,2020-01-01,sized_aggressive
2020-07-20,0.0208548482907037,AAPL,2020-01-01,sized_aggressive
2020-07-21,-0.0138976596788923,AAPL,2020-01-01,sized_aggressive
2020-07-22,0.0028052334208815,AAPL,2020-01-01,sized_aggressive
2020-07-23,-0.0467096960152075,AAPL,2020-01-01,sized_aggressive
2020-07-24,-0.002235320584631325,AAPL,2020-01-01,sized_aggressive
2020-07-27,0.0,AAPL,2020-01-01,sized_aggressive
2020-07-28,-0.0005,AAPL,2020-01-01,sized_aggressive
2020-07-29,0.0187369663312354,AAPL,2020-01-01,sized_aggressive
2020-07-30,0.00576382701694385,AAPL,2020-01-01,sized_aggressive
2020-07-31,0.0995635030388695,AAPL,2020-01-01,sized_aggressive
2020-08-03,0.0248852569486221,AAPL,2020-01-01,sized_aggressive
2020-08-04,0.0066561393680767,AAPL,2020-01-01,sized_aggressive
2020-08-05,0.0036180674110818,AAPL,2020-01-01,sized_aggressive
2020-08-06,0.034294567655239,AAPL,2020-01-01,sized_aggressive
2020-08-07,-0.0231231689521483,AAPL,2020-01-01,sized_aggressive
2020-08-10,0.01069747773502195,AAPL,2020-01-01,sized_aggressive
2020-08-11,-0.0301909345845672,AAPL,2020-01-01,sized_aggressive
2020-08-12,0.0325689107742033,AAPL,2020-01-01,sized_aggressive
2020-08-13,0.013032089727598225,AAPL,2020-01-01,sized_aggressive
2020-08-14,-0.0008915913867415,AAPL,2020-01-01,sized_aggressive
2020-08-17,-0.0026143526201345,AAPL,2020-01-01,sized_aggressive
2020-08-18,0.0082983819565218,AAPL,2020-01-01,sized_aggressive
2020-08-19,0.0012538250085401,AAPL,2020-01-01,sized_aggressive
2020-08-20,0.0218221900245923,AAPL,2020-01-01,sized_aggressive
2020-08-21,0.037561316556713124,AAPL,2020-01-01,sized_aggressive
2020-08-24,0.0118892977555494,AAPL,2020-01-01,sized_aggressive
2020-08-25,-0.0082376014773574,AAPL,2020-01-01,sized_aggressive
2020-08-26,0.0135075883010199,AAPL,2020-01-01,sized_aggressive
2020-08-27,-0.0120264991774731,AAPL,2020-01-01,sized_aggressive
2020-08-28,-0.0016211763326322,AAPL,2020-01-01,sized_aggressive
2020-08-31,0.0332247755923766,AAPL,2020-01-01,sized_aggressive
2020-09-01,0.02916985633413542,AAPL,2020-01-01,sized_aggressive
2020-09-02,-0.0209361271198086,AAPL,2020-01-01,sized_aggressive
2020-09-03,-0.0834476780526644,AAPL,2020-01-01,sized_aggressive
2020-09-04,0.0006614701810587,AAPL,2020-01-01,sized_aggressive
2020-09-08,-0.0697911378594385,AAPL,2020-01-01,sized_aggressive
2020-09-09,0.029208723204255025,AAPL,2020-01-01,sized_aggressive
2020-09-10,-0.0167202446278228,AAPL,2020-01-01,sized_aggressive
2020-09-11,-0.010037037621610099,AAPL,2020-01-01,sized_aggressive
2020-09-14,0.0290588554241385,AAPL,2020-01-01,sized_aggressive
2020-09-15,-0.000375,AAPL,2020-01-01,sized_aggressive
2020-09-16,-0.022593559182914003,AAPL,2020-01-01,sized_aggressive
2020-09-17,-0.0082962338371183,AAPL,2020-01-01,sized_aggressive
2020-09-18,-0.0327339507981022,AAPL,2020-01-01,sized_aggressive
2020-09-21,0.0,AAPL,2020-01-01,sized_aggressive
2020-09-22,-0.0005,AAPL,2020-01-01,sized_aggressive
2020-09-23,-0.0433514742878437,AAPL,2020-01-01,sized_aggressive
2020-09-24,0.0,AAPL,2020-01-01,sized_aggressive
2020-09-25,-0.000375,AAPL,2020-01-01,sized_aggressive
2020-09-28,0.017566495766887527,AAPL,2020-01-01,sized_aggressive
2020-09-29,-0.0077217227550336,AAPL,2020-01-01,sized_aggressive
2020-09-30,0.011097347766355074,AAPL,2020-01-01,sized_aggressive
2020-10-01,0.0084266918658169,AAPL,2020-01-01,sized_aggressive
2020-10-02,-0.0328127820071893,AAPL,2020-01-01,sized_aggressive
2020-10-05,0.0302014395205048,AAPL,2020-01-01,sized_aggressive
2020-10-06,-0.0219411617570048,AAPL,2020-01-01,sized_aggressive
2020-10-07,0.0084123652122459,AAPL,2020-01-01,sized_aggressive
2020-10-08,-0.0007282594402894999,AAPL,2020-01-01,sized_aggressive
2020-10-09,-0.0005,AAPL,2020-01-01,sized_aggressive
2020-10-12,0.0614596588906364,AAPL,2020-01-01,sized_aggressive
2020-10-13,-0.020164239097220326,AAPL,2020-01-01,sized_aggressive
2020-10-14,0.000432170204934025,AAPL,2020-01-01,sized_aggressive
2020-10-15,-0.0022342459741401003,AAPL,2020-01-01,sized_aggressive
2020-10-16,-0.000375,AAPL,2020-01-01,sized_aggressive
2020-10-19,-0.0195305083407857,AAPL,2020-01-01,sized_aggressive
2020-10-20,0.0131058316266694,AAPL,2020-01-01,sized_aggressive
2020-10-21,-0.0054612782812696,AAPL,2020-01-01,sized_aggressive
2020-10-22,-0.0097543941843941,AAPL,2020-01-01,sized_aggressive
2020-10-23,-0.004739556059800175,AAPL,2020-01-01,sized_aggressive
2020-10-26,-0.00016317074652720908,AAPL,2020-01-01,sized_aggressive
2020-10-27,0.006441282381708,AAPL,2020-01-01,sized_aggressive
2020-10-28,-0.0,AAPL,2020-01-01,sized_aggressive
2020-10-29,0.0,AAPL,2020-01-01,sized_aggressive
2020-10-30,-0.0,AAPL,2020-01-01,sized_aggressive
2020-11-02,-0.000375,AAPL,2020-01-01,sized_aggressive
2020-11-03,0.01105257756294225,AAPL,2020-01-01,sized_aggressive
2020-11-04,-0.00025,AAPL,2020-01-01,sized_aggressive
2020-11-05,0.01731427563177555,AAPL,2020-01-01,sized_aggressive
2020-11-06,-0.0012276758672724749,AAPL,2020-01-01,sized_aggressive
2020-11-09,-0.0005,AAPL,2020-01-01,sized_aggressive
2020-11-10,-0.0032633749878093,AAPL,2020-01-01,sized_aggressive
2020-11-11,0.01495056788487885,AAPL,2020-01-01,sized_aggressive
2020-11-12,-0.00142313283165775,AAPL,2020-01-01,sized_aggressive
2020-11-13,0.0004195516114462,AAPL,2020-01-01,sized_aggressive
2020-11-16,0.008682511043625,AAPL,2020-01-01,sized_aggressive
2020-11-17,-0.0077180655337269,AAPL,2020-01-01,sized_aggressive
2020-11-18,-0.0085925718391281,AAPL,2020-01-01,sized_aggressive
2020-11-19,0.003741300902737975,AAPL,2020-01-01,sized_aggressive
2020-11-20,-0.0110180303285279,AAPL,2020-01-01,sized_aggressive
2020-11-23,-0.0306938753460069,AAPL,2020-01-01,sized_aggressive
2020-11-24,0.0,AAPL,2020-01-01,sized_aggressive
2020-11-25,-0.0005,AAPL,2020-01-01,sized_aggressive
2020-11-27,0.0043145125960737,AAPL,2020-01-01,sized_aggressive
2020-11-30,-0.000375,AAPL,2020-01-01,sized_aggressive
2020-12-01,0.02264634560368345,AAPL,2020-01-01,sized_aggressive
2020-12-02,0.0029291448800062,AAPL,2020-01-01,sized_aggressive
2020-12-03,-0.0016380038887978,AAPL,2020-01-01,sized_aggressive
2020-12-04,-0.00025,AAPL,2020-01-01,sized_aggressive
2020-12-07,0.0058476815073634,AAPL,2020-01-01,sized_aggressive
2020-12-08,0.0050779240271638,AAPL,2020-01-01,sized_aggressive
2020-12-09,-0.0211252650119424,AAPL,2020-01-01,sized_aggressive
2020-12-10,0.0119175128523472,AAPL,2020-01-01,sized_aggressive
2020-12-11,-0.0067573992938544,AAPL,2020-01-01,sized_aggressive
2020-12-14,-0.0051601135584929,AAPL,2020-01-01,sized_aggressive
2020-12-15,0.0486261913557339,AAPL,2020-01-01,sized_aggressive
2020-12-16,-0.00052380279218675,AAPL,2020-01-01,sized_aggressive
2020-12-17,-0.0005,AAPL,2020-01-01,sized_aggressive
2020-12-18,-0.0162277412314521,AAPL,2020-01-01,sized_aggressive
2020-12-21,0.00590961302884985,AAPL,2020-01-01,sized_aggressive
2020-12-22,0.0280668657958578,AAPL,2020-01-01,sized_aggressive
2020-12-23,-0.0070007085488447,AAPL,2020-01-01,sized_aggressive
2020-12-24,0.0076829134266235,AAPL,2020-01-01,sized_aggressive
2020-12-28,0.0351409034315569,AAPL,2020-01-01,sized_aggressive
2020-12-29,-0.0134046197862122,AAPL,2020-01-01,sized_aggressive
